등록일시,총사망자,총확진자,기준일,기준시간,수정일시,누적의심자,누적확진율,일일사망자,일일확진자
2022-01-07 09:04:22.334,5932,657496,20220107,00:00,2022-01-14 09:00:38.585,19971712.0,,45.0,3713.0
2022-01-08 08:38:42.084,5986,661003,20220108,00:00,2022-01-16 11:07:34.017,20046220.0,,54.0,3507.0
2022-01-09 08:47:53.411,6037,664374,20220109,00:00,2022-01-16 11:07:25.748,20099870.0,,51.0,3371.0
2022-01-10 09:06:03.096,6071,667379,20220110,00:00,2022-01-16 11:07:18.403,20148476.0,,34.0,3005.0
2022-01-11 09:07:41.087,6114,670471,20220111,00:00,2022-01-24 14:20:11.807,20215297.0,,43.0,3092.0
2022-01-12 09:08:49.646,6166,674854,20220112,00:00,2022-01-19 09:03:22.963,20277357.0,,52.0,4383.0
2022-01-13 08:43:16.692,6210,679018,20220113,00:00,2022-01-19 09:03:32.883,20329715.0,,44.0,4164.0
2022-01-14 08:59:27.905,6259,683556,20220114,00:00,2022-01-19 09:03:44.328,20389154.0,,49.0,4538.0
2022-01-15 08:17:22.717,6281,687975,20220115,00:00,2022-01-20 09:15:33.87,20446099.0,,22.0,4419.0
2022-01-16 09:31:40.897,6310,692164,20220116,00:00,2022-01-28 09:06:48.796,20489023.0,,29.0,4189.0
2022-01-17 09:03:38.424,6333,696018,20220117,00:00,2022-01-28 09:06:55.793,20527722.0,,23.0,3854.0
2022-01-18 09:03:38.28,6378,700080,20220118,00:00,2022-01-28 09:07:01.638,20588481.0,,45.0,4062.0
2022-01-19 09:01:30.801,6452,705883,20220119,00:00,2022-01-28 09:07:08.094,20649522.0,,74.0,5803.0
2022-01-20 09:15:13.261,6480,712483,20220120,00:00,2022-01-28 09:07:20.195,20709568.0,,28.0,6600.0
2022-01-21 08:55:49.63,6501,719249,20220121,00:00,2022-01-28 09:07:28.893,20765930.0,,21.0,6766.0
2022-01-22 07:26:15.458,6529,726253,20220122,00:00,2022-02-02 09:06:40.166,20838500.0,,28.0,7004.0
2022-01-23 08:13:23.247,6540,733879,20220123,00:00,2022-02-02 09:06:30.706,20892539.0,,11.0,7626.0
2022-01-24 08:59:37.815,6565,741390,20220124,00:00,2022-02-02 09:06:21.743,20943638.0,,25.0,7511.0
2022-01-25 08:58:23.511,6588,749960,20220125,00:00,2022-02-02 09:06:12.847,21026346.0,,23.0,8570.0
2022-01-26 08:59:34.44,6620,762969,20220126,00:00,2022-02-02 09:06:04.543,21110639.0,,32.0,13009.0
2022-01-27 09:04:10.687,6654,777483,20220127,00:00,2022-02-02 09:05:52.264,21196354.0,,34.0,14514.0
2022-01-28 09:04:52.588,6678,793576,20220128,00:00,2022-02-04 08:58:55.443,21269304.0,,24.0,16093.0
2022-01-29 08:46:05.752,6712,811089,20220129,00:00,2022-02-04 08:59:02.84,21377393.0,,34.0,17513.0
2022-01-30 09:13:00.269,6732,828611,20220130,00:00,2022-02-07 09:05:54.937,21448119.0,,20.0,17522.0
2022-01-31 09:22:37.347,6755,845688,20220131,00:00,2022-02-07 09:06:04.861,21518073.0,,23.0,17077.0
2022-02-01 09:06:24.411,6772,864026,20220201,00:00,2022-02-09 13:04:21.424,,,17.0,18338.0
2022-02-02 09:04:49.92,6787,884294,20220202,00:00,2022-02-09 13:04:29.013,,,15.0,20268.0
2022-02-03 08:46:14.856,6812,907200,20220203,00:00,2022-02-09 13:04:42.741,,,25.0,22906.0
2022-02-04 08:58:40.476,6836,934638,20220204,00:00,2022-02-09 13:04:52.382,,,24.0,27438.0
2022-02-05 10:25:08.782,6858,970983,20220205,00:00,2022-02-09 13:05:01.221,,,22.0,36345.0
2022-02-06 09:21:40.142,6873,1009672,20220206,00:00,2022-02-09 13:05:11.818,,,15.0,38689.0
2022-02-07 09:01:20.8,6886,1044955,20220207,00:00,2022-02-09 13:05:22.271,,,13.0,35283.0
2022-02-08 10:14:19.994,6922,1081672,20220208,00:00,2022-02-09 13:05:32.357,,,36.0,36717.0
2022-02-09 10:37:00.08,6943,1131239,20220209,00:00,,,,21.0,49567.0
2022-02-10 09:04:23.377,6963,1185361,20220210,00:00,2022-02-10 09:06:18.131,,,20.0,54122.0
2022-02-11 08:37:42.029,7012,1239264,20220211,00:00,2022-02-12 22:25:54.07,,,49.0,53903.0
2022-02-12 09:06:44.105,7045,1294199,20220212,00:00,2022-02-13 08:50:59.578,,,33.0,54935.0
2022-02-13 08:50:26.798,7081,1350627,20220213,00:00,2022-02-14 09:03:09.631,,,36.0,56428.0
2022-02-14 09:01:51.395,7102,1405244,20220214,00:00,2022-02-15 09:02:24.905,,,21.0,54617.0
2022-02-15 09:01:44.846,7163,1462408,20220215,00:00,2022-02-16 09:20:55.138,,,61.0,57164.0
2022-02-16 09:20:27.8,7202,1552843,20220216,00:00,2022-02-17 08:52:33.561,,,39.0,90435.0
2022-02-17 08:52:05.139,7238,1645975,20220217,00:00,2022-02-18 09:05:35.842,,,36.0,93132.0
2022-02-18 09:04:59.618,7283,1755798,20220218,00:00,2022-02-19 09:00:52.083,,,45.0,109823.0
2022-02-19 09:00:04.109,7354,1858008,20220219,00:00,2022-02-20 08:52:45.133,,,71.0,102210.0
2022-02-20 08:51:11.122,7405,1962822,20220220,00:00,2022-02-21 09:05:38.992,,,51.0,104814.0
2022-02-21 09:05:08.307,7450,2058161,20220221,00:00,2022-02-22 09:07:07.41,,,45.0,95339.0
2022-02-22 09:06:38.772,7508,2157730,20220222,00:00,2022-02-23 09:13:50.655,,,58.0,99569.0
2022-02-23 09:12:48.876,7607,2329172,20220223,00:00,2022-02-24 09:46:50.038,,,99.0,171442.0
2022-02-24 09:45:42.528,7689,2499187,20220224,00:00,2022-02-25 09:19:57.585,,,82.0,170015.0
2022-02-25 09:19:35.533,7783,2665074,20220225,00:00,2022-02-26 09:11:20.409,,,94.0,165887.0
2022-02-26 09:10:30.918,7895,2831256,20220226,00:00,2022-03-06 09:45:32.611,,,112.0,166182.0
2022-02-27 08:54:59.059,7944,2994817,20220227,00:00,2022-03-06 09:43:04.008,,,49.0,163561.0
2022-02-28 08:56:05.34,8058,3134441,20220228,00:00,2022-03-06 09:42:40.367,,,114.0,139624.0
2022-03-01 09:12:42.55,8170,3273431,20220301,00:00,2022-03-06 09:42:18.383,,,112.0,138990.0
2022-03-02 09:05:42.681,8266,3492659,20220302,00:00,2022-03-06 09:42:03.65,,,96.0,219228.0
2022-03-03 09:08:34.548,8394,3691459,20220303,00:00,2022-03-06 09:41:48.252,,,128.0,198800.0
2022-03-04 08:59:56.036,8580,3958309,20220304,00:00,2022-03-06 09:41:30.29,,,186.0,266850.0
2022-03-05 09:41:58.429,8796,4212636,20220305,00:00,2022-03-06 09:41:13.104,,,216.0,254327.0
2022-03-06 09:40:46.49,8957,4456261,20220306,00:00,2022-03-07 09:06:48.272,,,161.0,243625.0
2022-03-07 09:06:07.52,9096,4666970,20220307,00:00,2022-03-08 08:58:58.236,,,139.0,210709.0
2022-03-08 08:58:30.75,9282,4869672,20220308,00:00,2022-03-09 08:58:41.872,,,186.0,202702.0
2022-03-09 08:57:50.503,9440,5212101,20220309,00:00,2022-03-10 09:08:10.52,,,158.0,342429.0
2022-03-10 09:07:48.264,9646,5539639,20220310,00:00,2022-03-11 08:57:08.866,,,206.0,327538.0
2022-03-11 08:56:23.53,9875,5822612,20220311,00:00,2022-03-19 09:48:19.456,,,229.0,282973.0
2022-03-12 08:53:24.338,10144,6206229,20220312,00:00,2022-03-19 09:47:59.929,,,269.0,383617.0
2022-03-13 09:13:37.486,10395,6556411,20220313,00:00,2022-03-19 09:47:34.07,,,251.0,350182.0
2022-03-14 09:01:32.362,10595,6866190,20220314,00:00,2022-03-19 09:47:04.422,,,200.0,309779.0
2022-03-15 09:08:41.063,10888,7228473,20220315,00:00,2022-03-22 09:00:06.26,,,293.0,362283.0
2022-03-16 09:07:33.011,11052,7629066,20220316,00:00,2022-03-23 09:20:49.513,,,164.0,400593.0
2022-03-17 09:28:28.783,11481,8250270,20220317,00:00,2022-03-24 09:06:26.685,,,429.0,621204.0
2022-03-18 09:06:55.679,11782,8657109,20220318,00:00,2022-03-25 09:08:11.617,,,301.0,406839.0
2022-03-19 09:20:10.848,12101,9038522,20220319,00:00,2022-03-25 09:07:49.638,,,319.0,381413.0
2022-03-20 09:22:09.424,12428,9373175,20220320,00:00,2022-03-25 09:07:29.159,,,327.0,334653.0
2022-03-21 09:10:38.912,12757,9582314,20220321,00:00,2022-03-25 09:07:01.306,,,329.0,209139.0
2022-03-22 08:56:35.519,13141,9936142,20220322,00:00,2022-03-29 09:12:46.454,,,384.0,353828.0
2022-03-23 09:18:19.212,13432,10426913,20220323,00:00,2022-03-30 09:09:59.926,,,291.0,490771.0
2022-03-24 09:03:23.4,13901,10822439,20220324,00:00,2022-03-31 09:07:42.756,,,469.0,395526.0
2022-03-25 09:00:20.4,14294,11161890,20220325,00:00,2022-04-01 09:07:43.379,,,393.0,339451.0
2022-03-26 08:53:27.922,14617,11497431,20220326,00:00,2022-04-01 09:07:16.344,,,323.0,335541.0
2022-03-27 08:52:08.378,14899,11815506,20220327,00:00,2022-04-01 09:07:01.085,,,282.0,318075.0
2022-03-28 09:06:58.274,15186,12002688,20220328,00:00,2022-04-01 09:06:45.033,,,287.0,187182.0
2022-03-29 09:10:15.043,15423,12350188,20220329,00:00,2022-04-01 09:06:30.566,,,237.0,347500.0
2022-03-30 09:07:48.451,15855,12774654,20220330,00:00,2022-04-06 13:45:06.86,,,432.0,424466.0
2022-03-31 09:00:17.446,16230,13095337,20220331,00:00,2022-04-07 09:08:39.321,,,375.0,320683.0
2022-04-01 09:04:54.638,16590,13375568,20220401,00:00,2022-04-08 09:09:14.895,,,360.0,280231.0
2022-04-02 09:27:09.919,16929,13639688,20220402,00:00,2022-04-09 09:24:07.877,,,339.0,264120.0
2022-04-03 09:11:21.229,17235,13873953,20220403,00:00,2022-04-09 09:23:35.402,,,306.0,234265.0
2022-04-04 09:03:19.219,17453,14001116,20220404,00:00,2022-04-09 09:23:05.652,,,218.0,127163.0
2022-04-05 09:05:37.473,17662,14267201,20220405,00:00,2022-04-12 09:10:13.425,,,209.0,266085.0
2022-04-06 09:07:21.018,18033,14553448,20220406,00:00,2022-04-13 09:10:16.582,,,371.0,286247.0
2022-04-07 09:05:52.46,18381,14778232,20220407,00:00,2022-04-14 09:10:37.437,,,348.0,224784.0
2022-04-08 09:06:47.712,18754,14983531,20220408,00:00,2022-04-15 09:02:28.696,,,373.0,205299.0
2022-04-09 09:00:27.673,19092,15169056,20220409,00:00,2022-04-16 09:26:26.083,,,338.0,185525.0
2022-04-10 08:56:28.573,19421,15333512,20220410,00:00,2022-04-16 09:26:12.275,,,329.0,164456.0
2022-04-11 09:07:55.866,19679,15424429,20220411,00:00,2022-04-16 09:25:56.127,,,258.0,90917.0
2022-04-12 09:07:12.559,19850,15635144,20220412,00:00,2022-04-19 09:07:50.743,,,171.0,210715.0
2022-04-13 09:07:39.457,20034,15830526,20220413,00:00,2022-04-20 09:08:04.743,,,184.0,195382.0
2022-04-14 09:08:23.122,20352,15978935,20220414,00:00,2022-04-21 09:13:41.99,,,318.0,148409.0
2022-04-15 09:00:09.721,20616,16104735,20220415,00:00,2022-04-22 09:10:59.181,,,264.0,125800.0
2022-04-16 09:24:06.211,20889,16212617,20220416,00:00,2022-04-23 09:58:40.198,,,273.0,107882.0
2022-04-17 09:22:50.974,21092,16305595,20220417,00:00,2022-04-23 09:58:26.82,,,203.0,92978.0
2022-04-18 09:00:48.728,21224,16353325,20220418,00:00,2022-04-23 09:58:10.581,,,132.0,47730.0
2022-04-19 09:05:13.63,21354,16471787,20220419,00:00,2022-04-26 09:12:56.04,,,130.0,118462.0
2022-04-20 09:05:36.813,21520,16583076,20220420,00:00,2022-04-27 09:03:39.849,,,166.0,111289.0
2022-04-21 09:05:31.131,21667,16673919,20220421,00:00,2022-04-28 09:04:37.11,,,147.0,90843.0
2022-04-22 09:08:41.733,21873,16754952,20220422,00:00,2022-04-29 09:05:42.917,,,206.0,81033.0
2022-04-23 08:54:03.35,22024,16830375,20220423,00:00,2022-04-30 09:24:15.874,,,151.0,75423.0
2022-04-24 08:36:32.893,22133,16895079,20220424,00:00,2022-04-30 09:25:01.983,,,109.0,64704.0
2022-04-25 09:02:21.688,22243,16929440,20220425,00:00,2022-04-30 09:23:49.525,,,110.0,34361.0
2022-04-26 09:02:16.27,22325,17009707,20220426,00:00,2022-05-03 09:11:15.127,,,82.0,80267.0
2022-04-27 09:01:55.815,22466,17086471,20220427,00:00,2022-05-04 09:13:13.366,,,141.0,76764.0
2022-04-28 09:02:00.054,22588,17143917,20220428,00:00,2022-05-05 09:26:29.55,,,122.0,57446.0
2022-04-29 09:03:59.658,22724,17194473,20220429,00:00,2022-05-05 09:26:15.183,,,136.0,50556.0
2022-04-30 09:17:39.409,22794,17237717,20220430,00:00,2022-05-07 09:21:13.949,,,70.0,43244.0
2022-05-01 09:15:03.496,22875,17275477,20220501,00:00,2022-05-07 09:20:49.891,,,81.0,37760.0
2022-05-02 09:01:12.093,22958,17295553,20220502,00:00,2022-05-07 09:20:27.275,,,83.0,20076.0
2022-05-03 09:08:23.319,23007,17346659,20220503,00:00,2022-05-10 10:09:55.309,,,49.0,51106.0
2022-05-04 09:11:34.915,23079,17395705,20220504,00:00,2022-05-11 09:03:27.014,,,72.0,49046.0
2022-05-05 09:23:43.381,23158,17437984,20220505,00:00,2022-05-12 09:06:57.564,,,79.0,42279.0
2022-05-06 08:06:00.523,23206,17464662,20220506,00:00,2022-05-13 09:11:27.572,,,48.0,26678.0
2022-05-07 09:18:40.439,23289,17504225,20220507,00:00,2022-05-14 10:35:34.039,,,83.0,39563.0
2022-05-08 09:02:00.163,23360,17544273,20220508,00:00,2022-05-14 10:35:16.208,,,71.0,40048.0
2022-05-09 09:06:19.774,23400,17564861,20220509,00:00,2022-05-14 10:34:58.518,,,40.0,20588.0
2022-05-10 09:02:38.129,23462,17614757,20220510,00:00,2022-05-17 09:06:40.689,,,62.0,49896.0
2022-05-11 09:01:52.873,23491,17658638,20220511,00:00,2022-05-19 17:38:10.681,,,29.0,43881.0
2022-05-12 09:05:26.458,23554,17694520,20220512,00:00,2022-05-19 17:37:18.336,,,63.0,35882.0
2022-05-13 09:09:51.89,23606,17726955,20220513,00:00,2022-05-20 09:06:42.817,,,52.0,32435.0
2022-05-14 09:46:39.377,23661,17756527,20220514,00:00,2022-05-21 08:48:13.125,,,55.0,29572.0
2022-05-15 09:27:15.538,23709,17781952,20220515,00:00,2022-05-21 08:47:54.484,,,48.0,25425.0
2022-05-16 09:04:43.174,23744,17795242,20220516,00:00,2022-05-21 08:47:40.875,,,35.0,13290.0
2022-05-17 09:04:52.287,23771,17830327,20220517,00:00,2022-05-24 09:18:48.656,,,27.0,35085.0
2022-05-18 08:58:30.377,23802,17861660,20220518,00:00,2022-05-25 09:05:49.683,,,31.0,31333.0
2022-05-19 09:07:11.841,23842,17889769,20220519,00:00,2022-05-26 09:16:54.036,,,40.0,28109.0
2022-05-20 09:02:54.987,23885,17914882,20220520,00:00,2022-05-27 09:04:41.621,,,43.0,25113.0
2022-05-21 08:39:51.786,23911,17938332,20220521,00:00,2022-05-28 09:10:27.211,,,26.0,23450.0
2022-05-22 07:52:40.527,23965,17957621,20220522,00:00,2022-05-28 09:10:20.33,,,54.0,19289.0
2022-05-23 08:56:56.412,23987,17967592,20220523,00:00,2022-05-28 09:10:13.674,,,22.0,9971.0
2022-05-24 08:49:38.261,24006,17993923,20220524,00:00,2022-05-31 08:58:44.451,,,19.0,26331.0
2022-05-25 09:02:44.294,24029,18017859,20220525,00:00,2022-06-01 09:08:25.254,,,23.0,23936.0
2022-05-26 09:13:37.732,24063,18036664,20220526,00:00,2022-06-01 09:08:19.164,,,34.0,18805.0
2022-05-27 09:03:34.444,24103,18053236,20220527,00:00,2022-06-03 09:11:10.578,,,40.0,16572.0
2022-05-28 09:09:18.909,24139,18067610,20220528,00:00,2022-06-04 09:00:06.316,,,36.0,14374.0
2022-05-29 09:05:28.382,24158,18080257,20220529,00:00,2022-06-04 08:59:51.863,,,19.0,12647.0
2022-05-30 09:01:30.847,24167,18086392,20220530,00:00,2022-06-04 08:59:37.203,,,9.0,6135.0
2022-05-31 08:55:39.977,24176,18103577,20220531,00:00,2022-06-04 08:59:23.637,,,9.0,17185.0
2022-06-01 09:07:30.461,24197,18119345,20220601,00:00,2022-06-08 09:12:05.316,,,21.0,15768.0
2022-06-02 08:58:19.746,24212,18129236,20220602,00:00,2022-06-08 09:11:51.985,,,15.0,9891.0
2022-06-03 09:08:18.729,24229,18141775,20220603,00:00,2022-06-08 09:11:38.938,,,17.0,12539.0
2022-06-04 08:56:49.219,24238,18153814,20220604,00:00,2022-06-08 09:11:26.303,,,9.0,12039.0
2022-06-05 08:53:19.426,24258,18163648,20220605,00:00,2022-06-08 09:11:04.758,,,20.0,9834.0
2022-06-06 09:00:06.734,24279,18168670,20220606,00:00,2022-06-08 09:10:50.441,,,21.0,5022.0
2022-06-07 09:09:00.897,24299,18174842,20220607,00:00,2022-06-08 09:10:36.846,,,20.0,6172.0
2022-06-08 09:09:05.982,24305,18188200,20220608,00:00,,,,6.0,13358.0
